gt,fid,group,tier,bed,id,canopy_area_sq_m,mNDVI_mean,mNDVI_median,mNDVI_max,cDSM_mean,cDSM_max,sDSM_median,mean_can_height,max_can_height,can_volume,date,count_thermal,mean_thermal,median_thermal,median.thermal.filtered.to.remove.poor.stands,stdev_thermal,min_thermal,max_thermal,name,entry.type,num,treatment
293,48,north,14,2,48,3.704005801,0.689578221,0.709285736,0.805336356,16.25974043,16.51036263,16.00020981,0.259530623,0.510152817,0.961302933,08-10-21,314,34.0427452,31.18099609,31.18099609,6.620017404,27.25306641,49.6775,M7.17,MAGIC family 7,253,drought
313,49,north,15,2,49,0.25300847,0.597565364,NA,0.699890435,15.78382196,15.84644508,15.73262787,0.051194096,0.113817215,0.01295254,08-24-21,319,47.29359657,48.26568359,NA,2.644095691,37.44296875,50.24798828,M2.7,MAGIC family 2,71,drought
313,49,north,15,2,49,0.055145895,0.580873949,0.583911419,0.683934569,14.43457616,14.44282436,14.42778111,0.006795059,0.015043259,0.00037472,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.7,MAGIC family 2,71,drought
313,49,north,15,2,49,0.446794872,0.614397602,0.613171756,0.765796125,16.00985822,16.0571804,15.99489403,0.014964194,0.062286377,0.006685925,08-10-21,288,43.19610867,43.96209961,NA,4.13041546,31.70810547,49.70986328,M2.7,MAGIC family 2,71,drought
313,49,north,15,2,49,0.340292405,0.615692156,NA,0.770320117,12.34278221,12.39740372,12.33007002,0.012712189,0.067333698,0.004325861,09-28-21,289,33.47746378,33.69742188,NA,1.156235906,30.10123047,35.87984375,M2.7,MAGIC family 2,71,drought
5,70,north,2,3,70,0.45354855,0.629202157,0.630402535,0.77756846,14.34852409,14.37775707,14.33820248,0.010321612,0.039554596,0.004681352,07-06-21,NA,NA,NA,NA,NA,NA,NA,Flor de Mayo Eugenia,MAGIC parent,5,drought
5,70,north,2,3,70,5.624871837,0.683162532,NA,0.835344434,12.54493256,12.78874779,12.32392311,0.22100945,0.464824677,1.243149829,09-28-21,289,31.56700219,31.00527344,31.00527344,1.449656145,29.66570313,37.27375,Flor de Mayo Eugenia,MAGIC parent,5,drought
5,70,north,2,3,70,4.840588714,0.759494429,NA,0.872615695,15.90491919,16.1311245,15.63883877,0.26608042,0.492285728,1.287985877,08-24-21,298,38.56963933,36.79082031,36.79082031,7.689181421,29.08708984,49.13347656,Flor de Mayo Eugenia,MAGIC parent,5,drought
5,70,north,2,3,70,4.083724707,0.749037929,0.780369014,0.856392741,16.20823077,16.42818451,15.9743948,0.233835971,0.453789711,0.95492173,08-10-21,309,34.28677178,32.82328125,32.82328125,4.605182039,29.04423828,49.87810547,Flor de Mayo Eugenia,MAGIC parent,5,drought
131,71,north,3,3,71,7.687978087,0.759392959,NA,0.856682301,15.84374128,16.02399063,15.64924526,0.194496018,0.374745369,1.495281121,08-24-21,292,30.1836403,29.78408203,29.78408203,1.550432029,28.41021484,40.90859375,M3.78,MAGIC family 3,131,drought
131,71,north,3,3,71,5.510615904,0.636793595,NA,0.824610829,12.4364793,12.54283047,12.33943653,0.097042765,0.203393936,0.534765402,09-28-21,311,31.95547767,31.72490234,31.72490234,1.434846256,29.92853516,36.90121094,M3.78,MAGIC family 3,131,drought
131,71,north,3,3,71,0.500299396,0.614322573,0.612605572,0.755882084,14.37037378,14.38774681,14.35341644,0.016957341,0.034330368,0.008483747,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.78,MAGIC family 3,131,drought
131,71,north,3,3,71,6.244473091,0.769097417,0.793370157,0.871580839,16.23517181,16.43921471,15.97217751,0.262994301,0.467037201,1.642260836,08-10-21,308,30.48323014,29.88168945,29.88168945,1.914020594,28.67716797,40.70253906,M3.78,MAGIC family 3,131,drought
23,72,north,4,3,72,7.3195045,0.841765585,NA,0.905767739,15.9744103,16.15340996,15.65875149,0.315658811,0.49465847,2.310466085,08-24-21,293,29.53961331,29.09548828,29.09548828,1.658118959,28.26710938,38.72078125,G40022,Tepary,23,drought
23,72,north,4,3,72,5.881934257,0.826400835,0.849645376,0.891181588,16.29370669,16.4348526,15.97922611,0.314480578,0.455626488,1.849754084,08-10-21,314,30.22798691,29.36544922,29.36544922,2.155228827,28.37791016,41.15103516,G40022,Tepary,23,drought
23,72,north,4,3,72,0.551371705,0.626596427,0.628003538,0.762215078,14.36096946,14.37765026,14.35445023,0.006519231,0.023200035,0.003594519,07-06-21,NA,NA,NA,NA,NA,NA,NA,G40022,Tepary,23,drought
23,72,north,4,3,72,9.391861727,0.801665087,NA,0.882726312,12.5760611,12.76519299,12.34320641,0.232854693,0.42198658,2.186939082,09-28-21,288,28.19960761,28.07536133,28.07536133,0.791951014,26.80056641,33.93669922,G40022,Tepary,23,drought
234,73,north,5,3,73,5.69770815,0.788536184,NA,0.891020238,15.90922175,16.14837456,15.66581202,0.243409731,0.482562542,1.38687761,08-24-21,321,33.61243569,31.82232422,31.82232422,4.221030596,29.62626953,48.70023438,M6.60,MAGIC family 6,234,drought
234,73,north,5,3,73,0.209988924,0.603148045,0.598980606,0.72064364,14.38275545,14.39204502,14.37143326,0.011322194,0.020611763,0.002377535,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.60,MAGIC family 6,234,drought
234,73,north,5,3,73,3.99665131,0.761593563,0.7912274,0.860693693,16.19648645,16.42606735,15.98093128,0.215555172,0.44513607,0.861498862,08-10-21,298,35.06620111,33.11551758,33.11551758,5.208447568,29.69421875,51.25759766,M6.60,MAGIC family 6,234,drought
234,73,north,5,3,73,8.003523302,0.751649476,NA,0.884691834,12.52405565,12.73160267,12.33265972,0.191395928,0.398942947,1.531841774,09-28-21,291,30.26340689,30.11890625,30.11890625,1.566351308,28.25726563,36.83160156,M6.60,MAGIC family 6,234,drought
8,74,north,6,3,74,0.404991455,0.620413193,0.621668309,0.752418458,14.39018954,14.40216446,14.3754921,0.014697441,0.026672363,0.005952338,07-06-21,NA,NA,NA,NA,NA,NA,NA,UCD 9634,MAGIC parent,8,drought
8,74,north,6,3,74,3.365989046,0.717702874,0.749831915,0.84283793,16.14596854,16.38683128,15.97264385,0.173324687,0.414187431,0.583408997,08-10-21,303,36.57009463,34.44277344,34.44277344,5.546483791,30.09412109,50.49947266,UCD 9634,MAGIC parent,8,drought
8,74,north,6,3,74,6.430227927,0.705741173,NA,0.852521479,12.51280356,12.74138451,12.32025242,0.192551146,0.421132088,1.238147757,09-28-21,312,31.64681991,30.73754883,30.73754883,2.812684874,29.03662109,42.28083984,UCD 9634,MAGIC parent,8,drought
8,74,north,6,3,74,4.143080985,0.733148064,NA,0.869416475,15.92917953,16.1564045,15.66544104,0.26373849,0.490963459,1.092689925,08-24-21,288,36.03970391,33.61208984,33.61208984,5.690681794,30.14326172,49.42761719,UCD 9634,MAGIC parent,8,drought
255,75,north,7,3,75,0.490848176,0.621515176,0.620553136,0.762371004,14.3939451,14.40814495,14.38424444,0.00970066,0.023900509,0.004761551,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.21,MAGIC family 7,255,drought
255,75,north,7,3,75,7.018638092,0.734882216,NA,0.877443969,12.52544194,12.75288105,12.32844257,0.19699937,0.424438477,1.382667283,09-28-21,307,30.89498352,30.61369141,30.61369141,1.148997884,29.46226563,38.56931641,M7.21,MAGIC family 7,255,drought
255,75,north,7,3,75,5.747271007,0.761644016,NA,0.8717255,15.9092222,16.14803314,15.68252659,0.226695611,0.465506554,1.302881114,08-24-21,317,32.87628654,31.84076172,31.84076172,2.971237581,30.28140625,46.74251953,M7.21,MAGIC family 7,255,drought
255,75,north,7,3,75,4.723330004,0.756815078,0.79062593,0.861968219,16.2341029,16.47606659,15.99360466,0.240498237,0.482461929,1.135952538,08-10-21,288,32.83025099,31.4512793,31.4512793,3.813424383,28.34634766,47.1784375,M7.21,MAGIC family 7,255,drought
173,76,north,8,3,76,0.085172217,0.593028601,0.584266543,0.707957208,14.3922631,14.40471935,14.38657188,0.005691212,0.018147469,0.000484733,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.126,MAGIC family 4,173,drought
173,76,north,8,3,76,1.529633427,0.701183908,NA,0.854791105,15.8997449,16.09889793,15.69058418,0.209160722,0.408313751,0.319939232,08-24-21,310,43.1500189,45.20324219,NA,5.492892958,32.71357422,49.90011719,M4.126,MAGIC family 4,173,drought
173,76,north,8,3,76,2.239327798,0.650247168,NA,0.845150054,12.44016938,12.58479309,12.32362843,0.116540953,0.261164665,0.260973395,09-28-21,288,35.11950684,34.57428711,34.57428711,2.910395733,31.17357422,41.17710938,M4.126,MAGIC family 4,173,drought
173,76,north,8,3,76,1.401142728,0.703607441,0.740275323,0.838145912,16.12422531,16.34649658,15.99115086,0.133074456,0.355345726,0.186456306,08-10-21,296,42.38840101,43.76196289,NA,5.499704798,30.85837891,51.3728125,M4.126,MAGIC family 4,173,drought
19,77,north,9,3,77,0.004150319,0.516069843,NA,0.536206365,12.33064969,12.33151817,12.3181715,0.012478193,0.013346672,5.18E-05,09-28-21,295,37.23835209,37.35712891,NA,1.083386423,34.54628906,39.30166016,G40271,Tepary,19,drought
19,77,north,9,3,77,0.031283112,0.53756537,NA,0.593532681,15.71955503,15.72166824,15.69854927,0.021005761,0.023118973,0.000657126,08-24-21,288,49.01262845,49.20887695,NA,0.824033407,45.11308594,50.21679688,G40271,Tepary,19,drought
19,77,north,9,3,77,0.004490835,0.52387445,0.524920762,0.540264726,16.0191679,16.02025032,15.99928093,0.019886971,0.020969391,8.93E-05,08-10-21,297,48.2872868,48.02689453,NA,1.785423374,45.224375,51.84720703,G40271,Tepary,19,drought
19,77,north,9,3,77,0,NA,NA,NA,NA,NA,14.39696026,-14.39696026,-14.39696026,0,07-06-21,NA,NA,NA,NA,NA,NA,NA,G40271,Tepary,19,drought
311,78,north,10,3,78,2.46105789,0.654142368,NA,0.828708053,12.48397749,12.62985039,12.32484722,0.159130273,0.305003166,0.391628813,09-28-21,313,33.9274459,33.95101563,33.95101563,2.534343307,30.12980469,39.05914063,M8.107,MAGIC family 8,311,drought
311,78,north,10,3,78,2.058073885,0.706274325,NA,0.837149084,15.90671234,16.09579086,15.71921062,0.187501717,0.376580238,0.385892388,08-24-21,305,41.40776908,42.15605469,NA,5.9050096,31.77378906,50.07115234,M8.107,MAGIC family 8,311,drought
311,78,north,10,3,78,0.250952637,0.60132661,0.596723497,0.73806107,14.43039704,14.4461956,14.41926575,0.011131292,0.026929855,0.002793427,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.107,MAGIC family 8,311,drought
311,78,north,10,3,78,2.045401869,0.688405241,0.706327379,0.818972707,16.33002053,16.5788517,16.00255966,0.327460865,0.576292038,0.669789066,08-10-21,291,37.57923627,35.8315625,NA,6.250015974,29.34308594,49.34775391,M8.107,MAGIC family 8,311,drought
180,79,north,11,3,79,6.51504477,0.737040134,NA,0.86701411,15.96844309,16.21407318,15.72610092,0.242342172,0.48797226,1.578870099,08-24-21,297,32.64562395,31.82908203,31.82908203,2.290256508,30.08609375,42.71275391,M5.11,MAGIC family 5,180,drought
180,79,north,11,3,79,4.715072641,0.721003797,0.738985211,0.848916531,16.26282503,16.43000412,16.00634766,0.256477378,0.423656464,1.20930947,08-10-21,292,32.48735933,30.91606445,30.91606445,4.389230935,27.63619141,48.55042969,M5.11,MAGIC family 5,180,drought
180,79,north,11,3,79,0.375433255,0.614301099,0.617154479,0.730281711,14.43182889,14.44601727,14.42183399,0.009994895,0.024183273,0.003752416,07-06-21,NA,NA,NA,NA,NA,NA,NA,M5.11,MAGIC family 5,180,drought
180,79,north,11,3,79,8.934750595,0.757714722,NA,0.874638379,12.55199913,12.7440958,12.33500767,0.216991464,0.409088135,1.938764611,09-28-21,310,28.22850573,28.1684082,28.1684082,0.677323707,27.07580078,31.72994141,M5.11,MAGIC family 5,180,drought
86,80,north,12,3,80,2.932017917,0.727236542,0.749305427,0.850982606,16.21163696,16.56064796,15.99376774,0.217869222,0.566880226,0.638796464,08-10-21,300,35.11616543,33.97694336,33.97694336,5.814623841,27.96285156,48.77810547,M2.71,MAGIC family 2,86,drought
86,80,north,12,3,80,4.194772915,0.700752923,NA,0.854976475,12.49977365,12.73007202,12.33860779,0.161165866,0.391464233,0.676054208,09-28-21,306,31.58610632,30.41017578,30.41017578,3.002133541,28.15957031,40.5578125,M2.71,MAGIC family 2,86,drought
86,80,north,12,3,80,0.24528118,0.595426716,0.592584074,0.74170047,14.42427343,14.44172001,14.41826534,0.006008085,0.023454666,0.00147367,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.71,MAGIC family 2,86,drought
86,80,north,12,3,80,3.457630288,0.735662022,NA,0.854920387,15.97913866,16.25836945,15.72064495,0.258493711,0.537724495,0.893775683,08-24-21,325,39.9368223,38.33169922,38.33169922,6.586582261,32.03716797,50.26222656,M2.71,MAGIC family 2,86,drought
73,81,north,13,3,81,0.068711985,0.639491888,0.65501219,0.721307874,16.0122078,16.03061295,15.98982239,0.02238541,0.040790558,0.001538146,08-10-21,304,45.43977982,45.31515625,NA,2.462679587,36.67197266,50.48152344,M2.18,MAGIC family 2,73,drought
73,81,north,13,3,81,0.32510834,0.633566517,NA,0.784686148,12.37285221,12.40121269,12.33727503,0.035577185,0.063937664,0.01156644,09-28-21,290,34.48649205,34.81944336,NA,1.535628368,29.19951172,38.0403125,M2.18,MAGIC family 2,73,drought
73,81,north,13,3,81,0.040481355,0.556255686,NA,0.652047455,15.76052536,15.77321243,15.7199049,0.040620464,0.053307533,0.001644371,08-24-21,300,49.02877591,49.3815332,NA,1.334373651,42.10623047,50.61169922,M2.18,MAGIC family 2,73,drought
73,81,north,13,3,81,0.022937063,0.545184537,0.540793657,0.634840548,14.41740509,14.42627525,14.4146347,0.002770387,0.011640549,6.35E-05,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.18,MAGIC family 2,73,drought
253,82,north,14,3,82,2.710529998,0.691513119,NA,0.836799622,15.87153381,16.24824142,15.73174477,0.139789044,0.516496658,0.378902396,08-24-21,320,41.38624579,41.59769531,41.59769531,5.502201856,32.28666016,50.17404297,M7.17,MAGIC family 7,253,drought
253,82,north,14,3,82,1.550785691,0.671184527,0.690242887,0.780678332,16.10337806,16.3512764,15.99799442,0.105383634,0.353281975,0.163427431,08-10-21,290,38.67937877,38.81089844,NA,5.01343467,29.32851563,49.93285156,M7.17,MAGIC family 7,253,drought
253,82,north,14,3,82,0.405483953,0.610789797,0.614498377,0.726310194,14.43393617,14.45132542,14.42869759,0.005238585,0.022627831,0.002124162,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.17,MAGIC family 7,253,drought
253,82,north,14,3,82,4.497874959,0.696253302,NA,0.840417862,12.53826294,12.7677803,12.33261395,0.205648994,0.435166359,0.924983459,09-28-21,295,29.3361348,28.40919922,28.40919922,2.719170753,25.80324219,37.72476563,M7.17,MAGIC family 7,253,drought
71,83,north,15,3,83,1.419606832,0.651566467,0.661720008,0.800308704,16.12240642,16.46870613,15.99227381,0.130132608,0.476432323,0.18473714,08-10-21,316,40.59416665,41.50145508,NA,5.540372442,29.35373047,49.48640625,M2.7,MAGIC family 2,71,drought
71,83,north,15,3,83,2.174479542,0.688299803,NA,0.828270614,12.52293869,12.72965813,12.34711266,0.175826032,0.382545471,0.382330111,09-28-21,311,31.31984205,31.92496094,31.92496094,3.155746465,26.14949219,36.91957031,M2.7,MAGIC family 2,71,drought
71,83,north,15,3,83,0.236016963,0.590245004,0.591511071,0.707679212,14.43059343,14.44260788,14.42183304,0.008760392,0.020774841,0.002067601,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.7,MAGIC family 2,71,drought
71,83,north,15,3,83,1.066479933,0.670737979,NA,0.78060025,15.81587755,15.9612236,15.73741817,0.078459378,0.223805428,0.083675352,08-24-21,300,44.88599395,47.0115625,NA,4.976864207,33.02017578,50.28839844,M2.7,MAGIC family 2,71,drought
7,104,north,2,4,104,0.23035487,0.614454513,0.617785841,0.736065626,14.34645069,14.36484718,14.34947681,-0.003026124,0.015370369,-0.000697082,07-06-21,NA,NA,NA,NA,NA,NA,NA,Matterhorn,MAGIC parent,7,drought
7,104,north,2,4,104,0.366150385,0.545519019,NA,0.693636537,12.40433245,12.56285,12.32981491,0.074517541,0.233035088,0.027284626,09-28-21,289,35.43789718,35.23263672,NA,1.943506973,31.37513672,39.20011719,Matterhorn,MAGIC parent,7,drought
7,104,north,2,4,104,3.363743557,0.689840984,0.712256014,0.822373033,16.15917025,16.41489601,15.96612263,0.193047623,0.448773384,0.649362697,08-10-21,309,36.91543165,35.71925781,35.71925781,5.210488168,29.94574219,49.23267578,Matterhorn,MAGIC parent,7,drought
7,104,north,2,4,104,2.902594671,0.682649362,NA,0.828828573,15.80226459,16.01047325,15.6386838,0.163580797,0.371789455,0.474808751,08-24-21,315,39.59094792,39.40845703,39.40845703,6.231089003,29.84296875,49.98216797,Matterhorn,MAGIC parent,7,drought
154,105,north,3,4,105,8.064957096,0.783523568,NA,0.889563441,15.87659249,16.08709526,15.66277122,0.213821264,0.424324036,1.724459319,08-24-21,300,30.14520938,29.58384766,29.58384766,1.810922736,28.57,42.61529297,M4.48,MAGIC family 4,154,drought
154,105,north,3,4,105,8.579809461,0.668532813,NA,0.825552523,12.49992554,12.65400982,12.35415459,0.145770951,0.299855232,1.250686981,09-28-21,290,30.45994289,30.29161133,30.29161133,0.752060997,29.36125,35.63423828,M4.48,MAGIC family 4,154,drought
154,105,north,3,4,105,6.268822582,0.776950053,0.807784826,0.862507939,16.20218056,16.39422226,15.97972822,0.222452333,0.414494038,1.39451421,08-10-21,288,30.7673525,29.89643555,29.89643555,2.640987167,28.51482422,45.82171875,M4.48,MAGIC family 4,154,drought
154,105,north,3,4,105,0.659777272,0.627514654,0.631263137,0.766413808,14.36159384,14.38423443,14.35711288,0.004480953,0.027121544,0.002956431,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.48,MAGIC family 4,154,drought
229,106,north,4,4,106,9.379519032,0.807115685,NA,0.897699356,15.95012087,16.14570236,15.67965984,0.270461023,0.466042519,2.53679431,08-24-21,304,30.12803717,29.97860352,29.97860352,0.762082229,28.98095703,32.87814453,M6.52,MAGIC family 6,229,drought
229,106,north,4,4,106,0.783929238,0.6476026,0.662724614,0.762249887,14.36387422,14.40749168,14.36060905,0.003265161,0.046882629,0.002559655,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.52,MAGIC family 6,229,drought
229,106,north,4,4,106,7.565747608,0.802788578,0.826845944,0.881374657,16.31383093,16.49885368,15.99204159,0.321789346,0.506812096,2.434576972,08-10-21,318,29.6963904,29.40291016,29.40291016,1.194494101,28.31640625,38.29755859,M6.52,MAGIC family 6,229,drought
229,106,north,4,4,106,9.864847663,0.710747609,NA,0.86304003,12.53729209,12.70432186,12.36180878,0.175483317,0.342513084,1.731116185,09-28-21,312,29.97002886,29.90511719,29.90511719,0.509614802,28.58359375,32.34275391,M6.52,MAGIC family 6,229,drought
189,107,north,5,4,107,6.777287316,0.821141038,0.844343364,0.889821172,16.29238861,16.46518135,15.98841095,0.30397766,0.476770401,2.060143938,08-10-21,288,29.60535862,29.21673828,29.21673828,1.208729532,28.54839844,37.30408203,M5.44,MAGIC family 5,189,drought
189,107,north,5,4,107,8.120522355,0.812617949,NA,0.887754381,15.90207211,16.11273384,15.68002129,0.22205082,0.432712555,1.803168651,08-24-21,300,30.4712056,30.10611328,30.10611328,1.622917936,29.02455078,42.64910156,M5.44,MAGIC family 5,189,drought
189,107,north,5,4,107,9.295485066,0.761992078,NA,0.885504484,12.52445725,12.74220657,12.34601212,0.178445139,0.396194458,1.658734122,09-28-21,310,28.96028591,28.88708008,28.88708008,0.569994027,27.67841797,31.92179688,M5.44,MAGIC family 5,189,drought
189,107,north,5,4,107,0.882775492,0.680338616,0.700757146,0.79964745,14.3824799,14.41545105,14.38032722,0.002152677,0.035123825,0.001900331,07-06-21,NA,NA,NA,NA,NA,NA,NA,M5.44,MAGIC family 5,189,drought
51,108,north,6,4,108,10.02571007,0.806129392,NA,0.884238064,15.94628279,16.15324402,15.69670486,0.249577929,0.456539154,2.502195953,08-24-21,325,29.89825667,29.77058594,29.77058594,0.931408779,28.72742188,37.14628906,M1.71,MAGIC family 1,51,drought
51,108,north,6,4,108,0.71314161,0.634544421,0.643721044,0.745957017,14.38638597,14.40994358,14.38915253,-0.002766554,0.020791054,-0.001972945,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.71,MAGIC family 1,51,drought
51,108,north,6,4,108,7.744045118,0.807621505,0.826397628,0.881334484,16.28558687,16.4560833,15.98763132,0.297955553,0.468451977,2.307381246,08-10-21,296,29.44104011,29.13820313,29.13820313,1.071494429,28.23714844,34.79261719,M1.71,MAGIC family 1,51,drought
51,108,north,6,4,108,11.78612682,0.763731881,NA,0.876864374,12.53542387,12.6534481,12.34985447,0.185569398,0.303593636,2.187144455,09-28-21,288,29.54487745,29.54834961,29.54834961,0.516706057,28.30175781,31.16181641,M1.71,MAGIC family 1,51,drought
42,109,north,7,4,109,0.317259433,0.610946949,0.6146276,0.723519862,14.3898713,14.40123749,14.39427662,-0.00440532,0.006960869,-0.001397629,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.28,MAGIC family 1,42,drought
42,109,north,7,4,109,3.990174705,0.715199825,NA,0.864122748,15.87962381,16.14127922,15.68874645,0.190877358,0.452532768,0.761634005,08-24-21,312,37.9792349,35.73696289,35.73696289,5.745304403,30.77986328,49.91265625,M1.28,MAGIC family 1,42,drought
